,Unnamed: 0,CamId,Filename,S_Spring,S_Summer,S_Fall,S_Winter,D_Night,D_Twilight,D_Sunrise,D_Sunset,D_Day,D_FullDaylight,I_Height,I_Width,I_LowestSky,I_Low09Sky,TimeStamp,DQ_TimeDiffers,IQ_Empty,IQ_Noise,Conds,Fog,Rain,Snow,Hail,Thunder
4328,22957,260,20140511_231447.jpg,1,0,0,0,0,0,0,1,1,0,720,1280,337,325,19:04-5,50,0,0.4136554348898536,Clear,0,0,0,0,0
4329,3090,162,20140510_013833.jpg,1,0,0,0,0,0,0,1,1,0,720,1280,521,513,18:52-6,46,0,11.500.862.993.351.500,Clear,0,0,0,0,0
4330,26100,19388,20130606_174408.jpg,0,1,0,0,0,0,0,1,1,0,960,1280,396,393,20:20+1,96,0,0.3334072358315455,Clear,0,0,0,0,0
4331,13076,260,20140518_224456.jpg,1,0,0,0,0,0,0,1,1,0,720,1280,337,325,19:24-5,100,0,0.5096445126113062,Clear,0,0,0,0,0
4332,51332,11331,20140707_181125.jpg,0,1,0,0,0,0,0,1,1,0,665,857,181,180,20:00+1,49,0,1,17E-14,Scattered Clouds,0,0,0,0,0
4333,29951,19306,20130625_032332.jpg,0,1,0,0,0,0,0,1,1,0,960,1296,272,249,18:35-8,48,0,1,17E-14,Clear,0,0,0,0,0
4334,46856,22788,20140612_175735.jpg,0,1,0,0,0,0,0,1,1,0,800,1280,357,351,21:20+1,143,0,0.32431923529811096,Clear,0,0,0,0,0
4335,40158,3395,20110604_190728.jpg,0,1,0,0,0,0,0,1,1,0,485,974,277,275,19:00+0,7,0,0.3458216754298292,,0,0,0,0,0
4336,51325,204,20130716_001948.jpg,0,1,0,0,0,0,0,1,1,0,480,704,369,366,15:54-6,145,0,0.37065055462640345,Clear,0,0,0,0,0
4337,74968,10066,20130225_165728.jpg,0,0,0,1,0,0,0,1,1,0,480,640,278,268,17:55+1,2,0,0.4384843140864222,Mostly Cloudy,0,0,0,0,0
4338,69613,3297,20131008_233120.jpg,0,0,1,0,0,0,0,1,1,0,412,550,242,236,18:00-8,149,0,0.21015415650977232,Partly Cloudy,0,0,0,0,0
4339,36787,3396,20140807_163841.jpg,0,1,0,0,0,0,0,1,1,0,960,1280,484,482,20:00+1,142,0,0.0,Scattered Clouds,0,0,0,0,0
4340,82954,3888,20130107_154353.jpg,0,0,0,1,0,0,0,1,1,0,240,320,69,68,16:30+0,47,0,0.3950337754924227,Clear,0,0,0,0,0
4341,48030,4679,20140816_164017.jpg,0,1,0,0,0,0,0,1,1,0,480,640,188,185,19:20+1,100,0,0.5063180735464587,Mostly Cloudy,0,0,0,0,0
4342,10404,21510,20130419_003227.jpg,1,0,0,0,0,0,0,1,1,0,480,640,216,213,16:52-7,40,0,7.800.055.014.899.100,Scattered Clouds,0,0,0,0,0
4343,24146,7233,20130513_173143.jpg,1,0,0,0,0,0,0,1,1,0,720,1280,258,247,19:20+1,49,0,0.02482887919659188,Mostly Cloudy,0,0,0,0,0
4344,91967,3888,20130116_154229.jpg,0,0,0,1,0,0,0,1,1,0,240,320,69,68,16:30+0,48,0,0.4384843140864236,Light Rain,0,1,0,0,0
4345,23208,19106,20130518_213646.jpg,1,0,0,0,0,0,0,1,1,0,480,640,256,255,19:00-5,144,0,0.5063180735464541,Unknown,0,0,0,0,0
4346,90594,3888,20131228_154221.jpg,0,0,0,1,0,0,0,1,1,0,240,320,69,68,16:30+0,48,0,0.5559758319396073,Mostly Cloudy,0,0,0,0,0
4347,92396,75,20140226_144255.jpg,0,0,0,1,0,0,0,1,1,0,720,1280,621,616,05:52-8,50,0,0.29616391703668105,Clear,0,0,0,0,0
4348,15053,5021,20130908_201630.jpg,1,0,0,0,0,0,0,1,1,0,480,640,257,254,18:00-3,44,0,0.24407103623978504,Clear,0,0,0,0,0
4349,67010,162,20130922_003836.jpg,0,0,1,0,0,0,0,1,1,0,720,1280,521,513,17:52-6,46,0,1.475.949.340.375.910,Clear,0,0,0,0,0
4350,72874,6798,20131010_165402.jpg,0,0,1,0,0,0,0,1,1,0,480,640,352,350,17:30-1,96,0,8,22E-01,Partly Cloudy,0,0,0,0,0
4351,62464,17218,20131027_211012.jpg,0,0,1,0,0,0,0,1,1,0,600,960,310,310,18:00-4,50,0,0.2713350378401078,Unknown,0,0,0,0,0
4352,10818,11331,20140411_154124.jpg,1,0,0,0,0,0,0,1,1,0,665,857,181,180,18:20+1,99,0,1,17E-14,Partly Cloudy,0,0,0,0,0
4353,17009,3837,20140326_175214.jpg,1,0,0,0,0,0,0,1,1,0,480,640,124,119,17:50+0,2,0,0.5244940746133353,Scattered Clouds,0,0,0,0,0
4354,58256,3396,20131016_170847.jpg,0,0,1,0,0,0,0,1,1,0,960,1280,484,482,17:20+1,48,0,2.186.660.008.963.540,Mostly Cloudy,0,0,0,0,0
4355,48835,3396,20140824_190850.jpg,0,1,0,0,0,0,0,1,1,0,960,1280,484,482,19:20+1,48,0,40.356.950.263.696.000,Mostly Cloudy,0,0,0,0,0
4356,63889,9291,20140921_154522.jpg,0,0,1,0,0,0,0,1,1,0,480,640,152,143,18:20+1,95,0,0.7594771103196839,Scattered Clouds,0,0,0,0,0
4357,14902,3837,20140405_175222.jpg,1,0,0,0,0,0,0,1,1,0,480,640,124,119,17:50+0,2,0,0.41365543488986095,Partly Cloudy,0,0,0,0,0
4358,64163,4801,20111023_144002.jpg,0,0,1,0,0,0,0,1,1,0,480,640,243,241,17:20+1,100,0,2,47E+01,Unknown,0,0,0,0,0
4359,18981,3396,20140320_180835.jpg,1,0,0,0,0,0,0,1,1,0,960,1280,484,482,18:20+1,48,0,3.918.855.997.597.980,Partly Cloudy,0,0,0,0,0
4360,67736,17218,20131102_184008.jpg,0,0,1,0,0,0,0,1,1,0,600,960,310,310,17:00-4,140,0,0.04300488026344591,Unknown,0,0,0,0,0
4361,6298,19306,20130326_022336.jpg,1,0,0,0,0,0,0,1,1,0,960,1296,272,249,17:35-8,48,0,3.544.672.173.155.730,Clear,0,0,0,0,0
4362,46973,3888,20130825_174230.jpg,0,1,0,0,0,0,0,1,1,0,240,320,69,68,18:30+0,48,0,0.3160031376359781,Partly Cloudy,0,0,0,0,0
4363,71102,7371,20121109_154719.jpg,0,0,1,0,0,0,0,1,1,0,960,1280,487,482,16:50+1,3,0,0.3706505546263997,Unknown,0,0,0,0,0
4364,51733,9291,20140810_164529.jpg,0,1,0,0,0,0,0,1,1,0,480,640,152,143,19:20+1,95,0,11.913.085.462.764.200,Partly Cloudy,0,0,0,0,0
4365,51154,4801,20110812_051002.jpg,0,1,0,0,0,0,0,1,1,0,480,640,243,241,05:20+1,50,0,0.3639976764967048,Mostly Cloudy,0,0,0,0,0
4366,79065,10870,20130222_173803.jpg,0,0,0,1,0,0,0,1,1,0,480,640,185,183,17:50+1,48,0,18.448.172.616.801.200,Mostly Cloudy,0,0,0,0,0
4367,79583,10066,20131203_155728.jpg,0,0,0,1,0,0,0,1,1,0,480,640,278,268,16:55+1,2,0,0.5063180735464576,Clear,0,0,0,0,0
4368,27805,11160,20130630_175312.jpg,0,1,0,0,0,0,0,1,1,0,480,640,233,232,20:20+0,147,0,0.6725760331316795,Partly Cloudy,0,0,0,0,0
4369,59929,162,20131027_230836.jpg,0,0,1,0,0,0,0,1,1,0,720,1280,521,513,13:52-6,196,0,0.4136554348898453,Clear,0,0,0,0,0
4370,57769,4801,20110910_154001.jpg,0,0,1,0,0,0,0,1,1,0,480,640,243,241,18:20+1,100,0,0.3300807967666925,Scattered Clouds,0,0,0,0,0
4371,85240,10066,20131202_142729.jpg,0,0,0,1,0,0,0,1,1,0,480,640,278,268,13:55+1,92,0,0.2622470373066684,Clear,0,0,0,0,0
4372,46878,260,20140612_234500.jpg,0,1,0,0,0,0,0,1,1,0,720,1280,337,325,19:35-5,50,0,0.463313193283,Overcast,0,0,0,0,0
4373,59832,6798,20131004_172402.jpg,0,0,1,0,0,0,0,1,1,0,480,640,352,350,18:00-1,96,0,5,58E+00,Partly Cloudy,0,0,0,0,0
4374,10529,4801,20110412_164002.jpg,1,0,0,0,0,0,0,1,1,0,480,640,243,241,19:20+1,100,0,0.3458216754298267,Light Rain Showers,0,1,0,0,0
4375,53863,3396,20130921_153840.jpg,0,0,1,0,0,0,0,1,1,0,960,1280,484,482,18:20+1,102,0,0.5741518330064819,Mostly Cloudy,0,0,0,0,0
4376,85293,8438,20130217_234631.jpg,0,0,0,1,0,0,0,1,1,0,600,800,271,267,17:53-6,7,0,0.18532527731319973,Clear,0,0,0,0,0
4377,89380,684,20121218_224155.jpg,0,0,0,1,0,0,0,1,1,0,720,1280,523,505,16:54-5,47,0,1.370.872.262.121.020,Mostly Cloudy,0,0,0,0,0
4378,20992,10870,20130424_190808.jpg,1,0,0,0,0,0,0,1,1,0,480,640,185,183,19:20+1,48,0,16.164.871.041.034.600,Clear,0,0,0,0,0
4379,32332,204,20130717_004945.jpg,0,1,0,0,0,0,0,1,1,0,480,704,369,366,18:54-6,5,0,0.3028167951663765,Clear,0,0,0,0,0
4380,88024,3888,20131206_151228.jpg,0,0,0,1,0,0,0,1,1,0,240,320,69,68,16:00+0,48,0,0.4633131932829968,Scattered Clouds,0,0,0,0,0
4381,4655,3297,20130407_003123.jpg,1,0,0,0,0,0,0,1,1,0,412,550,242,236,19:00-8,149,0,0.2531590367732253,Mostly Cloudy,0,0,0,0,0
4382,47528,21511,20130724_003605.jpg,0,1,0,0,0,0,0,1,1,0,480,640,231,226,18:27-7,51,0,7.295.519.574.674.830,Overcast,0,0,0,0,0
4383,24309,9291,20140319_154520.jpg,1,0,0,0,0,0,0,1,1,0,480,640,152,143,18:20+1,95,0,0.7843059895162574,Clear,0,0,0,0,0
4384,84631,8887,20140203_090811.jpg,0,0,0,1,0,0,0,0,1,1,768,1024,52,48,07:50+1,138,0,0.03878712453751283,Overcast,0,0,0,0,0
4385,8949,3297,20130316_173115.jpg,1,0,0,0,0,0,0,0,1,1,412,550,242,236,12:00-8,149,0,0.18532527731319992,Overcast,0,0,0,0,0
4386,83160,260,20140209_181452.jpg,0,0,0,1,0,0,0,0,1,1,720,1280,337,325,10:50-5,144,0,0.4136554348898661,Overcast,0,0,0,0,0
4387,6054,10917,20120525_165431.jpg,1,0,0,0,0,0,0,0,1,1,960,1280,959,959,19:20+0,146,0,0.6849904727299583,Clear,0,0,0,0,0
4388,43699,24325,20140817_173906.jpg,0,1,0,0,0,0,0,0,1,1,768,1024,418,409,09:53-7,46,0,0.26224703730667864,Clear,0,0,0,0,0
4389,68267,19834,20140922_173248.jpg,0,0,1,0,0,0,0,0,1,1,512,672,283,282,14:00-6,148,0,0.3391687973001326,Rain,0,1,0,0,0
4390,12598,8733,20130312_160645.jpg,1,0,0,0,0,0,0,0,1,1,480,640,321,319,14:50+1,136,0,0.3028167951663754,Scattered Clouds,0,0,0,0,0
4391,12823,4584,20130316_070655.jpg,1,0,0,0,0,0,0,0,1,1,480,640,246,245,08:20+2,46,0,0.5344733918078839,Partly Cloudy,0,0,0,0,0
4392,14337,7371,20120406_111714.jpg,1,0,0,0,0,0,0,0,1,1,960,1280,487,482,09:50+1,147,0,0.438484314086422,Overcast,0,0,0,0,0
4393,42768,7211,20120818_183956.jpg,0,1,0,0,0,0,0,0,1,1,1024,1280,415,406,18:50+1,49,0,0.12657951838660933,Clear,0,0,0,0,0
4394,45112,204,20140605_204948.jpg,0,1,0,0,0,0,0,0,1,1,480,704,369,366,14:54-6,5,0,0.3028167951663716,Clear,0,0,0,0,0
4395,3369,18590,20130428_183926.jpg,1,0,0,0,0,0,0,0,1,1,480,640,280,268,11:52-6,47,0,4,12E-02,Overcast,0,0,0,0,0
4396,10314,3395,20110427_150729.jpg,1,0,0,0,0,0,0,0,1,1,485,974,277,275,16:00+0,53,0,0.4236347520843994,,0,0,0,0,0
4397,60127,204,20141002_141949.jpg,0,0,1,0,0,0,0,0,1,1,480,704,369,366,05:54-6,145,0,0.2531590367732329,Light Rain,0,1,0,0,0
4398,92709,10917,20111205_125406.jpg,0,0,0,1,0,0,0,0,1,1,960,1280,959,959,15:20+0,146,0,0.7661299884493817,Mostly Cloudy,0,0,0,0,0
4399,85137,3888,20130215_111227.jpg,0,0,0,1,0,0,0,0,1,1,240,320,69,68,12:00+0,48,0,0.35490967596326883,Scattered Clouds,0,0,0,0,0
4400,29871,4584,20130811_083700.jpg,0,1,0,0,0,0,0,0,1,1,480,640,246,245,09:50+2,47,0,0.4633131932830035,Partly Cloudy,0,0,0,0,0
4401,44106,1093,20140718_195358.jpg,0,1,0,0,0,0,0,0,1,1,480,640,212,207,13:53-6,0,0,0.3209927962332589,Mostly Cloudy,0,0,0,0,0
4402,50615,9483,20130708_165418.jpg,0,1,0,0,0,0,0,0,1,1,647,1024,306,302,20:20+1,146,0,1,17E-14,Clear,0,0,0,0,0
4403,19121,3396,20130531_143855.jpg,1,0,0,0,0,0,0,0,1,1,960,1280,484,482,17:20+1,102,0,1.046.553.026.822.930,Light Rain,0,1,0,0,0
4404,20429,22788,20140404_072737.jpg,1,0,0,0,0,0,0,0,1,1,800,1280,357,351,06:50+1,97,0,3,09E-01,Clear,0,0,0,0,0
4405,491,3297,20130520_160125.jpg,1,0,0,0,0,0,0,0,1,1,412,550,242,236,08:00-8,1,0,0.18532527731319984,Mostly Cloudy,0,0,0,0,0
4406,83877,623,20131229_214152.jpg,0,0,0,1,0,0,0,0,1,1,720,1280,435,435,14:52-6,49,0,0.4136554348898754,Clear,0,0,0,0,0
4407,51499,3396,20130713_093847.jpg,0,1,0,0,0,0,0,0,1,1,960,1280,484,482,13:00+1,142,0,0.7040577904579308,Partly Cloudy,0,0,0,0,0
4408,70698,8887,20131017_163816.jpg,0,0,1,0,0,0,0,0,1,1,768,1024,52,48,16:50+1,48,0,27.938.374.050.389.100,Unknown,0,0,0,0,0
4409,47150,6798,20130630_160958.jpg,0,1,0,0,0,0,0,0,1,1,480,640,352,350,16:00-1,51,0,9,68E+00,Clear,0,0,0,0,0
4410,4183,10917,20130428_052513.jpg,1,0,0,0,0,0,0,0,1,1,960,1280,959,959,03:50+0,95,0,0.7146895967340317,Overcast,0,0,0,0,0
4411,44581,861,20140602_230550.jpg,0,1,0,0,0,0,0,0,1,1,480,640,164,163,12:54-7,191,0,0.5096445126113093,Clear,0,0,0,0,0
4412,49211,10917,20130726_052415.jpg,0,1,0,0,0,0,0,0,1,1,960,1280,959,959,03:50+0,94,0,0.7594771103196767,Clear,0,0,0,0,0
4413,67034,5020,20140516_171535.jpg,0,0,1,0,0,0,0,0,1,1,480,640,247,243,15:00-3,45,0,0.6668144716630735,Overcast,0,0,0,0,0
4414,51972,8887,20140921_170814.jpg,0,0,1,0,0,0,0,0,1,1,768,1024,52,48,04:05+1,597,0,21.950.955.204.154.300,Rain Showers,0,1,0,0,0
4415,7904,19388,20130418_114410.jpg,1,0,0,0,0,0,0,0,1,1,960,1280,396,393,14:20+1,96,0,0.2622470373066641,Clear,0,0,0,0,0
4416,23414,19834,20140318_133238.jpg,1,0,0,0,0,0,0,0,1,1,512,672,283,282,05:53-6,99,0,0.4136554348898588,Overcast,0,0,0,0,0
4417,72523,162,20130922_133836.jpg,0,0,1,0,0,0,0,0,1,1,720,1280,521,513,06:52-6,46,0,0.4384843140864465,Clear,0,0,0,0,0
4418,725,18590,20130319_150927.jpg,1,0,0,0,0,0,0,0,1,1,480,640,280,268,05:52-6,197,0,0.13566751892006326,Overcast,0,0,0,0,0
4419,62015,623,20121001_124154.jpg,0,0,1,0,0,0,0,0,1,1,720,1280,435,435,05:52-6,49,0,0.4384843140864245,Clear,0,0,0,0,0
4420,19716,10917,20120419_155408.jpg,1,0,0,0,0,0,0,0,1,1,960,1280,959,959,18:20+0,146,0,0.7594771103196831,Mostly Cloudy,0,0,0,0,0
4421,78775,8953,20130221_071305.jpg,0,0,0,1,0,0,0,0,1,1,960,1280,594,586,07:50+1,23,0,0.4881420724795629,Light Snow,0,0,1,0,0
4422,67245,3297,20130913_220116.jpg,0,0,1,0,0,0,0,0,1,1,412,550,242,236,14:00-8,1,0,0.18532527731319948,Clear,0,0,0,0,0
4423,23430,162,20130404_130838.jpg,1,0,0,0,0,0,0,0,1,1,720,1280,521,513,03:52-6,196,0,0.4384843140864281,Clear,0,0,0,0,0
4424,5941,260,20130407_184454.jpg,1,0,0,0,0,0,0,0,1,1,720,1280,337,325,12:56-5,48,0,0.16714927624634085,Clear,0,0,0,0,0
4425,63809,684,20121001_114148.jpg,0,0,1,0,0,0,0,0,1,1,720,1280,523,505,05:54-5,47,0,0.3888265556932812,Mostly Cloudy,0,0,0,0,0
4426,78416,3395,20110202_143729.jpg,0,0,0,1,0,0,0,0,1,1,485,974,277,275,17:00+0,143,0,0.18532527731319987,,0,0,0,0,0
4427,77205,22788,20140221_125727.jpg,0,0,0,1,0,0,0,0,1,1,800,1280,357,351,16:20+1,143,0,0.09266263865660997,Mist,0,0,0,0,0
4428,20875,18590,20140320_143925.jpg,1,0,0,0,0,0,0,0,1,1,480,640,280,268,07:52-6,47,0,0.37552079943391387,Mostly Cloudy,0,0,0,0,0
4429,58392,204,20130914_201954.jpg,0,0,1,0,0,0,0,0,1,1,480,704,369,366,11:54-6,145,0,0.3706505546264005,Clear,0,0,0,0,0
4430,45888,10066,20130626_095729.jpg,0,1,0,0,0,0,0,0,1,1,480,640,278,268,14:00+1,183,0,0.832300528376981,Mostly Cloudy,0,0,0,0,0
4431,71214,65,20130927_150308.jpg,0,0,1,0,0,0,0,0,1,1,720,1280,425,420,08:15-7,12,0,0.34914811449467964,Mostly Cloudy,0,0,0,0,0
4432,10332,7211,20120409_083951.jpg,1,0,0,0,0,0,0,0,1,1,1024,1280,415,406,08:50+1,49,0,0.12657951838661444,Clear,0,0,0,0,0
4433,35063,162,20130628_213836.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,521,513,14:52-6,46,0,0.3549096759632658,Mostly Cloudy,0,0,0,0,0
4434,92356,75,20131229_214255.jpg,0,0,0,1,0,0,0,0,1,1,720,1280,621,616,12:52-8,50,0,0.3209927962332538,Clear,0,0,0,0,0
4435,62343,75,20131025_214253.jpg,0,0,1,0,0,0,0,0,1,1,720,1280,621,616,12:52-8,50,0,0.3209927962332554,Clear,0,0,0,0,0
4436,34308,10917,20120620_165507.jpg,0,1,0,0,0,0,0,0,1,1,960,1280,959,959,19:20+0,145,0,0.9448023876328796,Mostly Cloudy,0,0,0,0,0
4437,32375,21444,20140808_170238.jpg,0,1,0,0,0,0,0,0,1,1,1154,1728,1153,1153,08:51-5,191,0,0.4633131932830054,Clear,0,0,0,0,0
4438,83982,260,20140103_154452.jpg,0,0,0,1,0,0,0,0,1,1,720,1280,337,325,07:50-5,174,0,0.43848431408642174,Haze,0,0,0,0,0
4439,62428,7211,20120917_141000.jpg,0,0,1,0,0,0,0,0,1,1,1024,1280,415,406,14:20+1,50,0,0.1944132778466403,Mostly Cloudy,0,0,0,0,0
4440,35881,75,20130726_161258.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,621,616,05:52-8,140,0,0.3888265556932793,Clear,0,0,0,0,0
4441,73498,4801,20111119_081001.jpg,0,0,1,0,0,0,0,0,1,1,480,640,243,241,08:20+1,50,0,0.185325277313206,Light Freezing Fog,1,0,0,0,0
4442,33262,4801,20110805_104002.jpg,0,1,0,0,0,0,0,0,1,1,480,640,243,241,13:20+1,100,0,0.38882655569327335,Mostly Cloudy,0,0,0,0,0
4443,66582,19834,20140914_160242.jpg,0,0,1,0,0,0,0,0,1,1,512,672,283,282,06:53-6,189,0,0.9803824868953218,Mostly Cloudy,0,0,0,0,0
4444,31614,21511,20130825_220148.jpg,0,1,0,0,0,0,0,0,1,1,480,640,231,226,11:49-7,192,0,4.270.025.572.994.380,Mostly Cloudy,0,0,0,0,0
4445,51729,65,20130830_143305.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,425,420,09:15-7,102,0,0.4814891943498856,Clear,0,0,0,0,0
4446,17172,162,20130314_133832.jpg,1,0,0,0,0,0,0,0,1,1,720,1280,521,513,06:52-6,46,0,0.4136554348898648,Clear,0,0,0,0,0
4447,56375,21511,20130904_153147.jpg,0,0,1,0,0,0,0,0,1,1,480,640,231,226,09:21-7,50,0,62.904.276.223.727.200,Overcast,0,0,0,0,0
4448,27396,65,20140712_143310.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,425,420,07:35-7,2,0,0.34582167542981845,Clear,0,0,0,0,0
4449,48676,75,20140829_151302.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,621,616,04:52-8,141,0,0.3209927962332556,Clear,0,0,0,0,0
4450,6468,858,20140520_183251.jpg,1,0,0,0,0,0,0,0,1,1,480,640,278,278,06:53-10,99,0,0.7752179889828159,Mostly Cloudy,0,0,0,0,0
4451,30891,18590,20120709_183924.jpg,0,1,0,0,0,0,0,0,1,1,480,640,280,268,11:52-6,47,0,0.6849904727299773,Scattered Clouds,0,0,0,0,0
4452,14705,260,20140408_164455.jpg,1,0,0,0,0,0,0,0,1,1,720,1280,337,325,12:32-5,48,0,0.4384843140864407,Overcast,0,0,0,0,0
4453,89777,260,20131215_164455.jpg,0,0,0,1,0,0,0,0,1,1,720,1280,337,325,12:35-5,51,0,0.41365543488985534,Overcast,0,0,0,0,0
4454,16887,9708,20110415_080518.jpg,1,0,0,0,0,0,0,0,1,1,960,1280,133,129,08:06+0,1,0,16.852.121.802.245.900,Mist,0,0,0,0,0
4455,29877,7233,20130807_050134.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,258,247,05:20+1,41,0,1,17E-14,Scattered Clouds,0,0,0,0,0
4456,18817,5020,20131003_121537.jpg,1,0,0,0,0,0,0,0,1,1,480,640,247,243,10:00-3,45,0,0.16049639811662714,Scattered Clouds,0,0,0,0,0
4457,29256,18590,20120731_113917.jpg,0,1,0,0,0,0,0,0,1,1,480,640,280,268,04:52-6,47,0,0.2531590367732268,Mostly Cloudy,0,0,0,0,0
4458,25697,8953,20130414_164259.jpg,1,0,0,0,0,0,0,0,1,1,960,1280,594,586,16:50+1,52,0,0.4566603151533104,Unknown,0,0,0,0,0
4459,89802,6798,20130119_072404.jpg,0,0,0,1,0,0,0,0,1,1,480,640,352,350,08:00-1,96,0,0.3954794338229623,Partly Cloudy,0,0,0,0,0
4460,16866,162,20130501_193830.jpg,1,0,0,0,0,0,0,0,1,1,720,1280,521,513,12:52-6,46,0,0.4384843140864437,Scattered Clouds,0,0,0,0,0
4461,55757,9483,20131021_165414.jpg,0,0,1,0,0,0,0,0,1,1,647,1024,306,302,20:20+1,146,0,1,17E-14,Clear,0,0,0,0,0
4462,38638,3395,20110823_113728.jpg,0,1,0,0,0,0,0,0,1,1,485,974,277,275,15:00+0,203,0,0.2531590367732268,,0,0,0,0,0
4463,59466,10917,20121108_135418.jpg,0,0,1,0,0,0,0,0,1,1,960,1280,959,959,16:20+0,146,0,0.698296228989349,Clear,0,0,0,0,0
4464,3580,7211,20120518_040957.jpg,1,0,0,0,0,0,0,0,1,1,1024,1280,415,406,04:20+1,49,0,0.2531590367732488,Clear,0,0,0,0,0
4465,53017,3297,20131020_150117.jpg,0,0,1,0,0,0,0,0,1,1,412,550,242,236,07:00-8,1,0,2,92E-16,Overcast,0,0,0,0,0
4466,31430,9708,20110805_083518.jpg,0,1,0,0,0,0,0,0,1,1,960,1280,133,129,09:25+0,50,0,0.753715548851085,Overcast,0,0,0,0,0
4467,44938,8887,20140627_060804.jpg,0,1,0,0,0,0,0,0,1,1,768,1024,52,48,04:50+1,138,0,0.962978388699754,Unknown,0,0,0,0,0
4468,30153,623,20130613_124150.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,435,435,05:52-6,49,0,0.4566603151532966,Clear,0,0,0,0,0
4469,29571,861,20140711_160555.jpg,0,1,0,0,0,0,0,0,1,1,480,640,164,163,05:54-7,191,0,0.18532527731320286,Clear,0,0,0,0,0
4470,85327,19388,20130212_134403.jpg,0,0,0,1,0,0,0,0,1,1,960,1280,396,393,16:20+1,96,0,0.3276456743629458,Light Snow,0,0,1,0,0
4471,60992,623,20140918_124158.jpg,0,0,1,0,0,0,0,0,1,1,720,1280,435,435,05:52-6,49,0,0.4136554348898536,Light Rain,0,1,0,0,0
4472,36234,9483,20130627_175412.jpg,0,1,0,0,0,0,0,0,1,1,647,1024,306,302,21:20+1,146,0,0.2316565966414995,Mostly Cloudy,0,0,0,0,0
4473,93001,3297,20130121_190127.jpg,0,0,0,1,0,0,0,0,1,1,412,550,242,236,11:00-8,1,0,0.23498303570634466,Light Freezing Fog,1,0,0,0,0
4474,44304,861,20140805_133602.jpg,0,1,0,0,0,0,0,0,1,1,480,640,164,163,05:54-7,42,0,0.16049639811662714,Clear,0,0,0,0,0
4475,35643,7371,20120807_131733.jpg,0,1,0,0,0,0,0,0,1,1,960,1280,487,482,11:50+1,147,0,0.5426700756802161,Mostly Cloudy,0,0,0,0,0
4476,11645,3396,20130530_023841.jpg,1,0,0,0,0,0,0,0,1,1,960,1280,484,482,05:20+1,102,0,23.371.770.898.856.300,Fog,1,0,0,0,0
4477,53624,4795,20121110_133419.jpg,0,0,1,0,0,0,0,0,1,1,381,508,52,49,17:00+1,146,0,0.469074754751596,Light Rain,0,1,0,0,0
4478,48056,10917,20110831_132407.jpg,0,1,0,0,0,0,0,0,1,1,960,1280,959,959,11:50+0,94,0,0.9878072678963352,Clear,0,0,0,0,0
4479,23779,3395,20110518_160858.jpg,1,0,0,0,0,0,0,0,1,1,485,974,277,275,16:00+0,8,0,0.4492355341522829,,0,0,0,0,0
4480,40897,204,20130830_131949.jpg,0,1,0,0,0,0,0,0,1,1,480,704,369,366,04:54-6,145,0,0.2531590367732287,Clear,0,0,0,0,0
4481,81938,17218,20130109_201022.jpg,0,0,0,1,0,0,0,0,1,1,600,960,310,310,17:00-4,50,0,0.0678337594600288,Unknown,0,0,0,0,0
4482,88846,8438,20130208_191631.jpg,0,0,0,1,0,0,0,0,1,1,600,800,271,267,10:53-6,143,0,0.024828879196574186,Overcast,0,0,0,0,0
4483,965,5021,20130929_141628.jpg,1,0,0,0,0,0,0,0,1,1,480,640,257,254,12:00-3,44,0,0.2101541565097738,Mostly Cloudy,0,0,0,0,0
4484,4053,19306,20130501_235331.jpg,1,0,0,0,0,0,0,0,1,1,960,1296,272,249,18:15-8,142,0,11.913.085.462.764.100,Clear,0,0,0,0,0
4485,88756,3297,20131228_170125.jpg,0,0,0,1,0,0,0,0,1,1,412,550,242,236,09:00-8,1,0,3,23E+01,Overcast,0,0,0,0,0
4486,12771,19834,20140406_140235.jpg,1,0,0,0,0,0,0,0,1,1,512,672,283,282,04:53-6,189,0,0.4881420724795754,Mostly Cloudy,0,0,0,0,0
4487,63559,7371,20121101_094726.jpg,0,0,1,0,0,0,0,0,1,1,960,1280,487,482,09:50+1,57,0,0.5559758319396084,Overcast,0,0,0,0,0
4488,11682,17218,20130411_134017.jpg,1,0,0,0,0,0,0,0,1,1,600,960,310,310,12:00-4,140,0,0.20350127838009294,Unknown,0,0,0,0,0
4489,69810,684,20120919_211147.jpg,0,0,1,0,0,0,0,0,1,1,720,1280,523,505,13:54-5,137,0,0.4384843140864415,Scattered Clouds,0,0,0,0,0
4490,24288,8887,20140427_103806.jpg,1,0,0,0,0,0,0,0,1,1,768,1024,52,48,07:50+1,228,0,3.450.020.070.425.930,Light Rain,0,1,0,0,0
4491,58508,7233,20131120_080140.jpg,0,0,1,0,0,0,0,0,1,1,720,1280,258,247,05:46+1,195,0,5,14E-02,Light Rain,0,1,1,0,0
4492,72417,75,20131103_231252.jpg,0,0,1,0,0,0,0,0,1,1,720,1280,621,616,12:52-8,140,0,0.3209927962332572,Clear,0,0,0,0,0
